Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2017-157413,2017-06-01,2017-06-06,Standard Class,BW-11065,Barry Weirich,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",0.6505699257351261,3.0,0.2,0.0
CA-2014-143637,2014-03-24,2014-03-29,Second Class,MS-17710,Maurice Satty,Consumer,United States,Fresno,California,93727.0,West,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",0.08031519440866945,2.0,0.0,0.4911817392248399
CA-2015-102260,2015-09-22,2015-09-26,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,37064.0,South,OFF-LA-10003714,Office Supplies,Labels,Avery 510,0.023182195688544918,4.0,0.2,0.3973374226468353
CA-2015-102260,2015-09-22,2015-09-26,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,37064.0,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,1.0000000000000002,4.0,0.2,0.0
CA-2015-102260,2015-09-22,2015-09-26,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,37064.0,South,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",0.05011173834370474,1.0,0.2,0.3162115948322658
CA-2015-102260,2015-09-22,2015-09-26,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,37064.0,South,OFF-AR-10001315,Office Supplies,Art,Newell 310,0.004758408460819361,2.0,0.2,0.36220551514493543
CA-2015-102260,2015-09-22,2015-09-26,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,37064.0,South,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",0.0055367653254053285,2.0,0.5,0.3361497123005103
US-2016-137295,2016-01-08,2016-01-13,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,27604.0,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",0.06095256436489691,7.0,0.5,0.1362148518076213
US-2016-137295,2016-01-08,2016-01-13,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,27604.0,South,OFF-AR-10001955,Office Supplies,Art,Newell 319,0.0946305412789928,3.0,0.2,0.4131880360438606
US-2016-137295,2016-01-08,2016-01-13,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,27604.0,South,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,0.21733809976609178,2.0,0.2,0.45775793435385226
CA-2016-134334,2016-02-14,2016-02-15,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,20735.0,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",0.008678277825254871,1.0,0.0,0.37875909238953426
CA-2016-134334,2016-02-14,2016-02-15,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,20735.0,East,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,0.01511777662762846,3.0,0.0,0.37811041146455326
CA-2016-134334,2016-02-14,2016-02-15,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,20735.0,East,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,1.0000000000000002,3.0,0.3,0.0
CA-2016-134334,2016-02-14,2016-02-15,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,20735.0,East,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,0.020293448562246488,6.0,0.0,0.4013760720877212
US-2017-109316,2017-06-08,2017-06-10,First Class,MG-17680,Maureen Gastineau,Home Office,United States,Los Angeles,California,90049.0,West,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1.0000000000000002,2.0,0.15,1.0
US-2017-109316,2017-06-08,2017-06-10,First Class,MG-17680,Maureen Gastineau,Home Office,United States,Los Angeles,California,90049.0,West,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,0.03425572633935557,2.0,0.2,0.32763815003799807
CA-2016-138478,2016-10-21,2016-10-26,Second Class,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,89031.0,West,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,0.22623704577460554,3.0,0.0,0.6256622516556292
CA-2016-138478,2016-10-21,2016-10-26,Second Class,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,89031.0,West,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,0.0710872521996606,6.0,0.0,0.5183991966127456
CA-2016-138478,2016-10-21,2016-10-26,Second Class,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,89031.0,West,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,1.0000000000000002,3.0,0.2,1.0
CA-2017-150469,2017-01-26,2017-01-30,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,San Francisco,California,94109.0,West,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,0.02286122378562287,8.0,0.0,0.41075616111171426
CA-2017-152436,2017-12-08,2017-12-10,Second Class,CW-11905,Carl Weiss,Home Office,United States,Cranston,Rhode Island,2920.0,East,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",1.0000000000000002,6.0,0.0,1.0
CA-2016-169334,2016-10-21,2016-10-24,Second Class,GW-14605,Giulietta Weimer,Consumer,United States,Jackson,Tennessee,38301.0,South,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",0.22313164261383472,9.0,0.2,0.4224839865378352
US-2014-115413,2014-08-26,2014-09-01,Standard Class,PP-18955,Paul Prost,Home Office,United States,Newark,Delaware,19711.0,East,OFF-AR-10003770,Office Supplies,Art,Newell 340,0.016441785727181912,3.0,0.0,0.3820079253066985
US-2014-115413,2014-08-26,2014-09-01,Standard Class,PP-18955,Paul Prost,Home Office,United States,Newark,Delaware,19711.0,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,0.29996027972701345,3.0,0.0,0.834219954402345
CA-2014-125150,2014-05-16,2014-05-23,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Los Angeles,California,90036.0,West,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",0.46628390767243216,5.0,0.2,0.5173569644989686
CA-2015-127327,2015-02-03,2015-02-07,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Rome,New York,13440.0,East,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",0.18142535597790113,1.0,0.1,0.4963766149169471
CA-2017-117114,2017-10-31,2017-11-05,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Chicago,Illinois,60610.0,Central,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,1.0000000000000002,4.0,0.2,0.7045570513516448
CA-2017-117114,2017-10-31,2017-11-05,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Chicago,Illinois,60610.0,Central,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",0.018993512355412193,3.0,0.2,0.38848387797199
CA-2015-137302,2015-04-26,2015-05-01,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,92105.0,West,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,0.1273696753770417,3.0,0.2,0.4171832591466725
CA-2015-137302,2015-04-26,2015-05-01,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,92105.0,West,OFF-AR-10000588,Office Supplies,Art,Newell 345,0.11851085085639318,3.0,0.0,0.4993458907827597
CA-2015-137302,2015-04-26,2015-05-01,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,92105.0,West,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,0.6249563678819465,3.0,0.2,0.7121512322223429
CA-2015-137302,2015-04-26,2015-05-01,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,92105.0,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,0.10011916081895982,3.0,0.2,0.5187791770708935
CA-2016-112382,2016-05-09,2016-05-13,Standard Class,MB-18085,Mick Brown,Consumer,United States,Houston,Texas,77036.0,Central,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,0.03749754255886825,2.0,0.2,0.3766520102775667
CA-2015-128958,2015-01-24,2015-01-28,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,West Palm Beach,Florida,33407.0,South,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,0.025428999008999253,5.0,0.2,0.37862790865993556
CA-2015-106257,2015-04-13,2015-04-17,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Los Angeles,California,90045.0,West,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",0.4837126820010994,2.0,0.2,0.222745449281656
CA-2015-106257,2015-04-13,2015-04-17,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Los Angeles,California,90045.0,West,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,0.9618645257840742,2.0,0.2,0.7392565049035573
CA-2015-149083,2015-09-25,2015-09-30,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98103.0,West,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,0.6152469678185547,4.0,0.2,0.2551378786233851
CA-2015-149083,2015-09-25,2015-09-30,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98103.0,West,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",0.024385840324502597,2.0,0.0,0.41177668005645424
CA-2015-149083,2015-09-25,2015-09-30,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98103.0,West,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,0.32004108440357404,2.0,0.0,0.8803902942134404
US-2014-137869,2014-03-28,2014-04-02,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Des Moines,Iowa,50315.0,Central,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,0.011386478256159653,3.0,0.0,0.38536260992291826
US-2014-137869,2014-03-28,2014-04-02,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Des Moines,Iowa,50315.0,Central,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1.0000000000000002,4.0,0.0,1.0
CA-2016-116603,2016-07-17,2016-07-22,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10024.0,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,0.09130848208374961,2.0,0.0,0.484081532949734
CA-2014-158470,2014-04-19,2014-04-23,Second Class,AG-10390,Allen Goldenen,Consumer,United States,Arlington,Virginia,22204.0,South,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,0.11556192149829686,3.0,0.0,0.600925523830203
CA-2014-158470,2014-04-19,2014-04-23,Second Class,AG-10390,Allen Goldenen,Consumer,United States,Arlington,Virginia,22204.0,South,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,0.1421022857211637,9.5,0.0,0.6688823146238193
US-2017-123834,2017-07-21,2017-07-25,Standard Class,GM-14500,Gene McClure,Consumer,United States,Pharr,Texas,78577.0,Central,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,0.2486729817888567,4.0,0.3,0.16639615676908046
CA-2015-125976,2015-09-27,2015-10-02,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Arlington,Virginia,22204.0,South,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,0.3098502264857991,5.0,0.0,0.9899712300510259
CA-2015-125976,2015-09-27,2015-10-02,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Arlington,Virginia,22204.0,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,1.0000000000000002,9.5,0.0,1.0
CA-2016-128706,2016-02-27,2016-03-02,Standard Class,DW-13540,Don Weiss,Consumer,United States,Houston,Texas,77070.0,Central,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,0.031591659545102575,2.0,0.5,0.29708048347989724
CA-2016-104311,2016-05-02,2016-05-06,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,75061.0,Central,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,0.037096327680215695,3.0,0.2,0.32507599609162957
CA-2016-104311,2016-05-02,2016-05-06,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,75061.0,Central,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,0.02453027768081752,3.0,0.2,0.33067799370318096
CA-2016-104311,2016-05-02,2016-05-06,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,75061.0,Central,OFF-LA-10000973,Office Supplies,Labels,Avery 502,0.009219917911435829,2.0,0.2,0.37529855607425905
CA-2014-169649,2014-12-09,2014-12-15,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Chicago,Illinois,60653.0,Central,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,0.016056619443675455,2.0,0.2,0.38609000108565844
CA-2014-169649,2014-12-09,2014-12-15,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Chicago,Illinois,60653.0,Central,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,0.040009147699233284,2.0,0.5,0.0
CA-2015-144890,2015-12-25,2015-12-29,Standard Class,SM-20320,Sean Miller,Home Office,United States,Los Angeles,California,90049.0,West,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,0.01908980392628881,2.0,0.0,0.40349310606883076
CA-2017-135587,2017-12-07,2017-12-12,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Hattiesburg,Mississippi,39401.0,South,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",0.6423369964251754,4.0,0.0,1.0
CA-2017-135587,2017-12-07,2017-12-12,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Hattiesburg,Mississippi,39401.0,South,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,0.10342517141905692,4.0,0.0,0.5710427749430029
CA-2014-103429,2014-05-30,2014-06-01,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,10024.0,East,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",0.05043271024662679,2.0,0.2,0.4403512105091738
CA-2014-103429,2014-05-30,2014-06-01,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,10024.0,East,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,0.9299278214433304,5.0,0.0,1.0
CA-2014-103429,2014-05-30,2014-06-01,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,10024.0,East,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,0.47244255605974894,3.0,0.0,1.0
CA-2014-103429,2014-05-30,2014-06-01,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,10024.0,East,OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,0.07927203572417281,4.0,0.0,0.5220252958419281
CA-2017-152261,2017-03-02,2017-03-06,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Cuyahoga Falls,Ohio,44221.0,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,0.03627784932776447,4.0,0.5,0.24758893352151412
CA-2015-142993,2015-10-12,2015-10-17,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,Seattle,Washington,98103.0,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,0.035018034608795434,2.0,0.0,0.3901087467882604
CA-2015-142993,2015-10-12,2015-10-17,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,Seattle,Washington,98103.0,West,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",0.1635271602412104,2.0,0.0,0.35933937683204864
CA-2015-143364,2015-07-14,2015-07-19,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,85204.0,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,0.5462380086903142,3.0,0.2,0.0
CA-2015-143364,2015-07-14,2015-07-19,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,85204.0,West,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,0.03621365494718006,4.0,0.2,0.4199987333984728
CA-2015-143364,2015-07-14,2015-07-19,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,85204.0,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,0.8856336988400879,2.0,0.2,0.8091276734339377
CA-2015-143364,2015-07-14,2015-07-19,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,85204.0,West,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",0.2554133917502197,6.0,0.5,0.0
CA-2014-100972,2014-11-19,2014-11-24,Second Class,DB-13360,Dennis Bolton,Home Office,United States,Salt Lake City,Utah,84106.0,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,0.33300032498405174,3.0,0.0,1.0
CA-2016-136994,2016-05-27,2016-06-02,Standard Class,LS-17245,Lynn Smith,Consumer,United States,Los Angeles,California,90045.0,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",0.025950578351247585,2.0,0.0,0.4150227988274889
US-2017-166233,2017-07-03,2017-07-09,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Jacksonville,North Carolina,28540.0,South,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,0.047255088407698514,2.0,0.2,0.33491206166540005
CA-2017-122112,2017-09-25,2017-09-29,Standard Class,CA-11965,Carol Adams,Corporate,United States,Lakewood,Ohio,44107.0,East,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,0.04815380973588025,4.0,0.2,0.43951887236275466
CA-2016-101672,2016-10-03,2016-10-07,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630.0,West,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,0.011466721231890164,2.0,0.0,0.38609000108565844
CA-2016-101672,2016-10-03,2016-10-07,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630.0,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,1.0000000000000002,4.0,0.2,1.0
CA-2016-101672,2016-10-03,2016-10-07,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630.0,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,0.016281299775720886,2.0,0.0,0.39418901313646726
CA-2016-101672,2016-10-03,2016-10-07,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630.0,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,0.1953435001183584,2.0,0.0,0.7752858900589874
CA-2017-168403,2017-09-09,2017-09-15,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Portland,Oregon,97206.0,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,0.06150624089743744,6.0,0.2,0.4613478449679731
CA-2017-168403,2017-09-09,2017-09-15,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Portland,Oregon,97206.0,West,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,0.02152919038849637,1.0,0.2,0.3669227011182282
CA-2015-148705,2015-03-12,2015-03-18,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-LA-10001641,Office Supplies,Labels,Avery 518,0.009219917911435829,2.0,0.2,0.37529855607425905
CA-2016-160241,2016-11-29,2016-12-04,Second Class,DR-12940,Daniel Raglin,Home Office,United States,Aurora,Illinois,60505.0,Central,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",0.48493237523220317,4.0,0.5,0.0
CA-2016-155747,2016-06-14,2016-06-21,Standard Class,JS-15685,Jim Sink,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,0.675509442592169,2.0,0.4,0.0
CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229.0,West,OFF-AR-10003856,Office Supplies,Art,Newell 344,0.025878359673090122,6.0,0.2,0.36839376832048637
CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229.0,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,0.15307952480109774,6.0,0.2,0.454817609380089
CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229.0,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,0.2044029320783332,8.0,0.2,0.4866436868961025
CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229.0,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",0.019811990707863415,2.0,0.2,0.3931847790685051
CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229.0,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",0.09403674325858702,7.0,0.2,0.41285329135453985
CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229.0,West,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,0.04600329798630253,3.0,0.2,0.42278525675822387
CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229.0,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",0.03265086682474533,5.0,0.2,0.38959305902363117
CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229.0,West,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,0.031591659545102575,1.0,0.2,0.40145568704085693
CA-2016-113117,2016-08-16,2016-08-22,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Davis,California,95616.0,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,0.06410611331110604,5.0,0.0,0.5000407121919443
CA-2016-148684,2016-12-25,2016-12-29,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701.0,South,OFF-AR-10003811,Office Supplies,Art,Newell 327,0.03901012265138841,9.0,0.0,0.4079253066985127
CA-2016-148684,2016-12-25,2016-12-29,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701.0,South,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,0.801498938786646,2.0,0.0,1.0
CA-2016-148684,2016-12-25,2016-12-29,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701.0,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",0.688897983092805,5.0,0.0,1.0
CA-2016-148684,2016-12-25,2016-12-29,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701.0,South,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,0.2123951324610922,3.0,0.0,0.8114292693518619
CA-2017-125367,2017-07-23,2017-07-30,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10011.0,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,0.027033858523609493,3.0,0.2,0.3986944957116491
CA-2017-124744,2017-06-21,2017-06-25,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,26003.0,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,0.16440983297424605,5.0,0.0,0.7246272572648644
CA-2017-124744,2017-06-21,2017-06-25,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,26003.0,East,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,0.011627207183351189,2.0,0.0,0.3870019541852133
CA-2017-124744,2017-06-21,2017-06-25,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,26003.0,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,0.8975096592482036,8.0,0.0,1.0
CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109.0,South,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,0.5448578295077495,7.0,0.2,0.6362311366843991
CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109.0,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1.0000000000000002,6.0,0.5,0.0
CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109.0,South,OFF-FA-10003495,Office Supplies,Fasteners,Staples,0.04789703221354261,5.0,0.2,0.44184941917272824
CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109.0,South,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,0.002286924808319592,2.0,0.2,0.3636385843013788
CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109.0,South,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,0.06327158636350871,1.0,0.2,0.35933937683204864
CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109.0,South,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,0.028718961013950245,5.0,0.2,0.40273857344479425
